id,s.fisher.age,f.name,year,cpue_fisher,cpue_sci,time,type,cpue_diff_per
295,49,cananeia_emalhe_pescada,2012,70,120.5979604,6,bad,58.04409939
239,49,cananeia_parelha_cam7b,2016,50,137.5659091,2,bad,36.34621421
229,49,cananeia_emalhe_pescada,2012,15,120.5979604,6,bad,12.4380213
69,49,RG_parelha,2012,4000,5078.879627,6,bad,78.75752713
22,49,RG_parelha,2012,3888.888889,5078.879627,6,bad,76.56981804
10,49,RG_simples,2013,2777.777778,5001.270014,5,bad,55.54144787
392,50,ubatuba_emalhe_tainha,2009,0,34.28186441,9,bad,0
391,50,ubatuba_parelha_cam7b,2011,80,39.82053333,7,bad,200.9013775
376,50,ubatuba_emalhe_tainha,2014,20,30.90601695,4,bad,64.7123181
354,50,santos_parelha_cam7b,2016,10,223.3803371,2,bad,4.47666976
350,50,santos_camrosa,2012,22.22222222,57.35779154,6,bad,38.74316222
312,50,cananeia_emalhe_pescada,2012,71.42857143,120.5979604,6,bad,59.22867285
276,50,cananeia_parelha_cam7b,2011,10,170.6454545,7,bad,5.860103352
263,50,cananeia_parelha_cam7b,2011,1,170.6454545,7,bad,0.586010335
23,50,RG_simples,2012,1750,4863.097385,6,bad,35.98529623
20,50,RG_emalhe,2011,666.6666667,1879.803966,7,bad,35.46469093
8,50,RG_emalhe,2011,33.33333333,1879.803966,7,bad,1.773234547
888,51,Norte_rede,2011,0.25,117.0638964,7,bad,0.213558584
459,51,ubatuba_parelha_cam7b,2015,3,39.38266667,3,bad,7.61756441
409,51,ubatuba_parelha_cam7b,2011,12,39.82053333,7,bad,30.13520663
366,51,santos_camrosa,2012,8.333333333,57.35779154,6,bad,14.52868583
363,51,santos_parelha_cam7b,2013,71.42857143,238.8405966,5,bad,29.90637791
345,51,santos_parelha_cam7b,2013,10,238.8405966,5,bad,4.186892908
269,51,cananeia_emalhe_pescada,2010,0,115.7458625,8,bad,0
224,51,cananeia_parelha_cam7b,2010,66.66666667,177.2613636,8,bad,37.60924846
212,51,santos_parelha_cam7b,2011,400,248.581218,7,bad,160.913203
5,51,RG_parelha,2011,4166.666667,5025.350556,7,bad,82.91295543
926,52,Norte_linha,2010,20,79.22124989,8,bad,25.24575165
891,52,Norte_rede,2004,2,118.129443,14,bad,1.693058013
886,52,Norte_linha,2009,6,78.34813458,9,bad,7.658127449
855,52,Norte_armadilha,2009,15,187.6934563,9,bad,7.991754372
280,52,cananeia_emalhe_pescada,2014,50,125.4500583,4,bad,39.85649802
266,52,cananeia_parelha_cam7b,2011,50,170.6454545,7,bad,29.30051676
3,52,RG_parelha,2011,1500,5025.350556,7,bad,29.84866395
384,53,ubatuba_camrosa,2014,11.11111111,25.37746345,4,bad,43.78337943
358,53,santos_parelha_cam7b,2016,20,223.3803371,2,bad,8.953339519
343,53,santos_parelha_cam7b,2012,50,243.7898489,6,bad,20.50946757
335,53,santos_parelha_cam7b,2010,83.33333333,253.1843086,8,bad,32.91409874
284,53,cananeia_parelha_cam7b,2011,0,170.6454545,7,bad,0
251,53,cananeia_parelha_cam7b,2010,15,177.2613636,8,bad,8.462080904
25,53,RG_parelha,2016,2777.777778,5276.425383,2,bad,52.64506889
912,54,Norte_rede,2009,2,117.3683383,9,bad,1.704037076
871,54,Norte_armadilha,2010,35,169.5852335,8,bad,20.63858939
824,54,Norte_rede,2011,2,117.0638964,7,bad,1.708468675
455,54,ubatuba_emalhe_corvina,2009,6,302.7900895,9,bad,1.9815708
412,54,ubatuba_parelha_cam7b,2010,2,39.93,8,bad,5.008765339
402,54,ubatuba_camrosa,2006,7.5,25.13516439,12,bad,29.83867495
394,54,ubatuba_emalhe_tainha,2006,15,36.30737288,12,bad,41.31392279
253,54,cananeia_parelha_cam7b,2010,10,177.2613636,8,bad,5.64138727
221,54,santos_parelha_cam7b,2010,50,253.1843086,8,bad,19.74845925
799,55,Norte_rede,2011,10,117.0638964,7,bad,8.542343376
648,55,PE_linha,2010,8.571428571,5.454443093,8,bad,157.1458062
612,55,PE_linha,2010,1.25,5.454443093,8,bad,22.91709674
611,55,PE_linha,2010,2.083333333,5.454443093,8,bad,38.19516123
420,55,ubatuba_camrosa,2010,10,25.22669485,8,bad,39.64054768
405,55,ubatuba_parelha_cam7b,2010,10,39.93,8,bad,25.0438267
403,55,ubatuba_emalhe_corvina,2009,4,302.7900895,9,bad,1.3210472
393,55,ubatuba_emalhe_corvina,2007,66.66666667,439.0602399,11,bad,15.1839453
325,55,santos_parelha_cam7b,2010,3,253.1843086,8,bad,1.184907555
307,55,cananeia_emalhe_pescada,2009,300,113.3198135,9,bad,264.7374636
292,55,cananeia_camrosa,2012,13.33333333,31.05461438,6,bad,42.93511158
95,55,RG_parelha,2010,2000,4970.813366,8,bad,40.23486405
84,55,RG_parelha,2012,3500,5078.879627,6,bad,68.91283624
50,55,RG_parelha,2011,2222.222222,5025.350556,7,bad,44.2202429
30,55,RG_parelha,2013,4000,5130.875699,5,bad,77.95940176
399,56,ubatuba_camrosa,2014,15,25.37746345,4,bad,59.10756223
380,56,ubatuba_emalhe_tainha,2008,50,34.9570339,10,bad,143.0327302
351,56,santos_camrosa,2010,60,56.0370485,8,bad,107.0720204
323,56,santos_parelha_multisp,2010,1833.333333,2707.255942,8,bad,67.71924682
93,56,RG_tangone,2009,296.2962963,2030.660549,9,bad,14.5911288
32,56,RG_parelha,2011,5833.333333,5025.350556,7,bad,116.0781376
923,57,Norte_armadilha,2011,220,151.4770107,7,bad,145.2365603
817,57,Norte_rede,2009,26.66666667,117.3683383,9,bad,22.72049435
428,57,ubatuba_emalhe_corvina,2002,60,615.6413093,16,bad,9.745934702
425,57,ubatuba_camrosa,2015,20,25.41878325,3,bad,78.68197232
415,57,ubatuba_parelha_cam7b,2012,5,39.71106667,6,bad,12.59094862
334,57,santos_parelha_multisp,2010,1071.428571,2707.255942,8,bad,39.5761832
332,57,santos_parelha_multisp,2014,1428.571429,2738.744879,4,bad,52.16153719
331,57,santos_parelha_multisp,2011,1428.571429,2714.793785,7,bad,52.621729
213,57,santos_parelha_cam7b,2008,50,261.7314467,10,bad,19.10355085
90,57,RG_emalhe,2012,200,1875.754363,6,bad,10.66237691
12,57,RG_parelha,2011,3888.888889,5025.350556,7,bad,77.38542507
894,58,Norte_armadilha,2008,30,205.8016791,10,bad,14.57714054
773,58,RN_leste_arrasto,2009,4,62.28635019,9,bad,6.421952784
652,58,PE_linha,2009,10,4.991738473,9,bad,200.331008
630,58,PE_linha,2009,3.888888889,4.991738473,9,bad,77.90650311
442,58,ubatuba_parelha_cam7b,2012,10,39.71106667,6,bad,25.18189724
333,58,santos_parelha_multisp,2012,2000,2722.586234,6,bad,73.45956484
315,58,cananeia_parelha_cam7b,2010,48,177.2613636,8,bad,27.07865889
303,58,cananeia_parelha_cam7b,2010,20,177.2613636,8,bad,11.28277454
62,58,RG_parelha,2010,2800,4970.813366,8,bad,56.32880967
914,59,Norte_linha,2007,3.5,69.25188317,11,bad,5.054014187
826,59,Norte_armadilha,2008,912,205.8016791,10,bad,443.1450725
646,59,PE_linha,2010,3,5.454443093,8,bad,55.00103216
641,59,PE_linha,2006,40,5.516400238,12,bad,725.1105481
633,59,PE_linha,2008,1.25,4.87655419,10,bad,25.63285368
615,59,PE_linha,2009,2.916666667,4.991738473,9,bad,58.42987734
462,59,ubatuba_parelha_cam7b,2011,10,39.82053333,7,bad,25.11267219
437,59,ubatuba_parelha_cam7b,2014,30,39.49213333,4,bad,75.96449589
432,59,ubatuba_emalhe_tainha,2008,5,34.9570339,10,bad,14.30327302
413,59,ubatuba_camrosa,2011,6.666666667,25.2609418,7,bad,26.39120394
385,59,ubatuba_emalhe_corvina,2012,4,160.4316651,6,bad,2.493273381
314,59,cananeia_emalhe_pescada,2011,4,118.1719114,7,bad,3.384899129
870,60,Norte_linha,2008,0.666666667,75.04555301,10,bad,0.888349329
834,60,Norte_rede,2009,1,117.3683383,9,bad,0.852018538
832,60,Norte_rede,2009,10,117.3683383,9,bad,8.52018538
787,60,Norte_rede,2009,10,117.3683383,9,bad,8.52018538
655,60,PE_linha,2010,4.375,5.454443093,8,bad,80.20983857
362,60,santos_camrosa,2008,48.88888889,54.71630547,10,bad,89.34976232
330,60,santos_parelha_multisp,2016,1428.571429,2755.355195,2,bad,51.84708785
265,60,cananeia_parelha_cam7b,2008,10,190.4931818,10,bad,5.249531718
207,60,santos_parelha_cam7b,2009,142.8571429,257.5748221,9,bad,55.4623863
85,60,RG_emalhe,2012,850,1875.754363,6,bad,45.31510185
37,60,RG_emalhe,2012,666.6666667,1875.754363,6,bad,35.54125635
833,61,Norte_linha,2006,3,62.86208005,12,bad,4.772352422
786,61,Norte_linha,2007,20,69.25188317,11,bad,28.88008107
616,61,PE_linha,2009,1.25,4.991738473,9,bad,25.041376
609,61,PE_linha,2009,0.9375,4.991738473,9,bad,18.781032
398,61,ubatuba_parelha_cam7b,1999,1,41.13413333,19,bad,2.431071033
369,61,santos_camrosa,2012,14.28571429,57.35779154,6,bad,24.90631857
244,61,cananeia_parelha_cam7b,2006,10,203.725,12,bad,4.90857774
47,61,RG_parelha,2011,2000,5025.350556,7,bad,39.79821861
19,61,RG_simples,2013,1666.666667,5001.270014,5,bad,33.32486872
664,62,PE_linha,2008,2.083333333,4.87655419,10,bad,42.72142279
661,62,PE_linha,2008,0.625,4.87655419,10,bad,12.81642684
617,62,PE_linha,2009,2.5,4.991738473,9,bad,50.082752
453,62,ubatuba_emalhe_corvina,2008,75,370.1047027,10,bad,20.26453581
435,62,ubatuba_emalhe_corvina,2008,80,370.1047027,10,bad,21.61550486
430,62,ubatuba_emalhe_tainha,2008,10,34.9570339,10,bad,28.60654605
383,62,ubatuba_parelha_cam7b,2011,3,39.82053333,7,bad,7.533801657
378,62,ubatuba_emalhe_corvina,2014,10,138.9212658,4,bad,7.198321972
359,62,santos_parelha_cam7b,2015,166.6666667,228.6011591,3,bad,72.90718355
320,62,santos_parelha_multisp,2010,1666.666667,2707.255942,8,bad,61.56295165
35,62,RG_parelha,2010,2000,4970.813366,8,bad,40.23486405
9,62,RG_simples,2015,1000,5281.246684,3,bad,18.93492313
881,63,Norte_rede,2009,10,117.3683383,9,bad,8.52018538
856,63,Norte_armadilha,2007,15,223.909902,11,bad,6.699123114
815,63,Norte_armadilha,2009,76,187.6934563,9,bad,40.49155549
797,63,Norte_cerco,2005,4.285714286,149.5808873,13,bad,2.865148324
738,63,PE_linha,2010,2.777777778,5.454443093,8,bad,50.92688163
639,63,PE_linha,2007,2.5,5.156745486,11,bad,48.48018982
625,63,PE_linha,2009,1.666666667,4.991738473,9,bad,33.38850133
373,63,ubatuba_emalhe_corvina,2010,2,242.7268981,8,bad,0.823971309
352,63,santos_camrosa,2008,16.66666667,54.71630547,10,bad,30.46014625
322,63,santos_parelha_multisp,2009,1666.666667,2700.018284,9,bad,61.72797705
227,63,cananeia_emalhe_pescada,1997,20,84.20722611,21,bad,23.7509308
218,63,santos_parelha_cam7b,2010,222.2222222,253.1843086,8,bad,87.77092998
48,63,RG_parelha,2009,2666.666667,4916.025325,9,bad,54.2443639
659,64,PE_linha,2008,0.625,4.87655419,10,bad,12.81642684
654,64,PE_linha,1999,3.75,4.067501599,19,bad,92.19418625
645,64,PE_linha,2008,8.888888889,4.87655419,10,bad,182.2780706
607,64,PE_linha,2008,0.3125,4.87655419,10,bad,6.408213419
4,64,RG_parelha,2008,2500,4861.902751,10,bad,51.42019757
911,65,Norte_tarrafa,2009,1,64.57605012,9,bad,1.548561732
649,65,PE_linha,2009,5,4.991738473,9,bad,100.165504
606,65,PE_linha,2007,3.703703704,5.156745486,11,bad,71.82250343
463,65,ubatuba_camrosa,2008,1,25.16995865,10,bad,3.972990238
368,65,santos_emalhe_pescada,2015,62.5,127.8792376,3,bad,48.8742357
872,66,Norte_armadilha,2001,90,332.5592389,17,bad,27.0628476
794,66,Norte_rede,2006,18,117.8250011,12,bad,15.27689356
637,66,PE_linha,2007,1.666666667,5.156745486,11,bad,32.32012654
610,66,PE_linha,2008,2.083333333,4.87655419,10,bad,42.72142279
608,66,PE_linha,2008,0.833333333,4.87655419,10,bad,17.08856912
600,66,PE_linha,2008,2.083333333,4.87655419,10,bad,42.72142279
436,66,ubatuba_emalhe_tainha,2015,7,30.23084746,3,bad,23.15515637
374,66,ubatuba_emalhe_corvina,2011,0,194.1795292,7,bad,0
372,66,santos_parelha_multisp,2012,1083.333333,2722.586234,6,bad,39.79059762
7,66,RG_emalhe,2010,50,1877.475633,8,bad,2.663150409
802,67,Norte_rede,2007,4.5,117.6727802,11,bad,3.824163917
662,67,PE_linha,2008,3.75,4.87655419,10,bad,76.89856103
464,67,ubatuba_emalhe_tainha,1985,250,50.4859322,33,bad,495.1874495
458,67,ubatuba_emalhe_corvina,2015,15,147.7044607,3,bad,10.15541435
306,67,cananeia_parelha_cam7b,2007,0,197.1090909,11,bad,0
238,67,cananeia_parelha_cam7b,2007,200,197.1090909,11,bad,101.4666544
882,68,Norte_linha,2003,5,57.31912871,15,bad,8.723091423
865,68,Norte_rede,2001,0.4,118.5861059,17,bad,0.337307644
667,68,PE_linha,2007,0,5.156745486,11,bad,0
614,68,PE_linha,2008,0.833333333,4.87655419,10,bad,17.08856912
449,68,ubatuba_emalhe_tainha,2007,7.5,35.63220339,11,bad,21.04837559
379,68,ubatuba_parelha_cam7b,2008,5,40.14893333,10,bad,12.45363098
228,68,cananeia_emalhe_pescada,2011,10,118.1719114,7,bad,8.462247823
898,69,Norte_tarrafa,2008,2,62.06879463,10,bad,3.222231094
456,69,ubatuba_emalhe_tainha,2007,2,35.63220339,11,bad,5.612900157
441,69,ubatuba_camrosa,2008,20,25.16995865,10,bad,79.45980475
793,70,Norte_rede,2001,60,118.5861059,17,bad,50.59614661
632,70,PE_linha,2004,3.125,5.366253558,14,bad,58.23429635
450,70,ubatuba_emalhe_tainha,2006,20,36.30737288,12,bad,55.08523039
665,72,PE_linha,2009,0,4.991738473,9,bad,0
635,72,PE_linha,2010,2.142857143,5.454443093,8,bad,39.28645155
604,72,PE_linha,2002,1.25,4.786497589,16,bad,26.11512858
457,72,ubatuba_emalhe_tainha,2006,15,36.30737288,12,bad,41.31392279
248,72,cananeia_parelha_cam7b,2007,100,197.1090909,11,bad,50.73332719
217,72,santos_parelha_cam7b,2006,42.85714286,269.2834824,12,bad,15.91525127
215,72,santos_parelha_cam7b,1985,33.33333333,275.7850846,33,bad,12.08670635
821,73,Norte_armadilha,2006,152,242.0181248,12,bad,62.8052135
638,73,PE_linha,2003,16.66666667,5.027605418,15,bad,331.5030771
361,73,santos_camrosa,2010,40,56.0370485,8,bad,71.38134693
446,74,ubatuba_emalhe_tainha,2006,5,36.30737288,12,bad,13.7713076
424,74,ubatuba_parelha_cam7b,2011,3,39.82053333,7,bad,7.533801657
784,75,Norte_linha,2003,6.666666667,57.31912871,15,bad,11.63078856
465,75,ubatuba_emalhe_corvina,2001,222.2222222,594.3780558,17,bad,37.38735306
418,75,ubatuba_emalhe_tainha,2010,0,33.60669492,8,bad,0
337,76,santos_parelha_multisp,1992,1000,2666.172608,26,bad,37.50694899
885,77,Norte_rede,2002,65,118.4338849,16,bad,54.8829417
347,78,santos_parelha_cam7b,2010,10,253.1843086,8,bad,3.949691849
925,82,Norte_linha,2005,12,58.42105218,13,bad,20.5405407
452,82,ubatuba_emalhe_tainha,1989,30,47.78525424,29,bad,62.78087347
666,83,PE_linha,2004,0,5.366253558,14,bad,0
427,84,ubatuba_emalhe_tainha,1996,0,43.0590678,22,bad,0
454,86,ubatuba_emalhe_tainha,1992,15,45.75974576,26,bad,32.7799024
910,28,Norte_tarrafa,2009,3,64.57605012,9,bad,4.645685195
922,29,Norte_linha,2006,5,62.86208005,12,bad,7.953920704
927,30,Norte_linha,2008,333.3333333,75.04555301,10,bad,444.1746645
895,30,Norte_armadilha,2008,18,205.8016791,10,bad,8.746284325
785,32,Norte_rede,2002,40,118.4338849,16,bad,33.77411797
884,35,Norte_linha,2005,5,58.42105218,13,bad,8.558558625
813,35,Norte_linha,2001,2.5,56.94697279,17,bad,4.390048983
899,36,Norte_rede,2001,30,118.5861059,17,bad,25.2980733
867,37,Norte_armadilha,2001,60,332.5592389,17,bad,18.0418984
915,61,Norte_tarrafa,2008,2.5,62.06879463,10,bad,4.027788867
899,36,Norte_rede,2006,60,117.8250011,12,bad,50.92297852
883,43,RN_leste_rede,2009,4.444444444,53.70228331,9,bad,8.276080961
909,46,Norte_tarrafa,2010,2,67.08330561,8,bad,2.981367692
845,47,Norte_rede,2011,20,117.0638964,7,bad,17.08468675
818,47,Norte_rede,2011,7,117.0638964,7,bad,5.979640363
836,49,Norte_rede,2010,1,117.2161173,8,bad,0.853124999
896,50,Norte_tarrafa,2010,4,67.08330561,8,bad,5.962735383
888,51,Norte_rede,2009,2.5,117.3683383,9,bad,2.130046345
926,52,Norte_linha,2010,50,79.22124989,8,bad,63.11437912
891,52,Norte_linha,2003,3,57.31912871,15,bad,5.233854854
886,52,Norte_linha,2009,5,78.34813458,9,bad,6.381772874
912,54,Norte_rede,2009,2,117.3683383,9,bad,1.704037076
893,54,Norte_rede,2001,16.66666667,118.5861059,17,bad,14.05448517
871,54,Norte_linha,2010,10,79.22124989,8,bad,12.62287582
844,54,Norte_rede,2011,3.333333333,117.0638964,7,bad,2.847447792
824,54,Norte_rede,2011,2,117.0638964,7,bad,1.708468675
799,55,Norte_rede,2011,5.5,117.0638964,7,bad,4.698288857
778,55,Natal_linha,2009,9,50.39079609,9,bad,17.86040448
792,56,Norte_rede,2009,10,117.3683383,9,bad,8.52018538
817,57,Norte_rede,2009,1.333333333,117.3683383,9,bad,1.136024717
870,60,Norte_armadilha,2010,45,169.5852335,8,bad,26.53532921
834,60,Norte_rede,2009,2,117.3683383,9,bad,1.704037076
832,60,Norte_rede,2009,5,117.3683383,9,bad,4.26009269
866,61,Norte_linha,2010,8.333333333,79.22124989,8,bad,10.51906319
833,61,Norte_linha,2006,5,62.86208005,12,bad,7.953920704
795,61,Norte_armadilha,2010,10,169.5852335,8,bad,5.896739824
881,63,Norte_rede,2009,3.636363636,117.3683383,9,bad,3.098249229
797,63,Norte_cerco,2005,4,149.5808873,13,bad,2.674138436
911,65,Norte_rede,2009,3,117.3683383,9,bad,2.556055614
800,65,Norte_linha,2007,3.75,69.25188317,11,bad,5.4150152
802,67,Norte_rede,2007,7.5,117.6727802,11,bad,6.373606528
882,68,Norte_linha,2003,26.66666667,57.31912871,15,bad,46.52315425
821,73,Norte_linha,2006,30,62.86208005,12,bad,47.72352422
775,74,Natal_linha,2005,3,49.83582247,13,bad,6.019766207
885,77,Norte_rede,2002,2,118.4338849,16,bad,1.688705898
925,82,Norte_linha,2005,10,58.42105218,13,bad,17.11711725
890,82,Norte_linha,2004,50,56.96287874,14,bad,87.77646268
